652	324.899
653	324.914
654	324.929
655	324.944
656	324.959
657	324.975
658	324.991
659	325.007
660	325.023
661	325.039
662	325.056
663	325.072
664	325.089
665	325.105
666	325.122
667	325.138
668	325.155
669	325.171
670	325.187
671	325.204
672	325.221
673	325.238
674	325.254
675	325.271
676	325.288
677	325.305
678	325.322
679	325.338
680	325.355
681	325.371
682	325.388
683	325.404
684	325.42
685	325.436
686	325.451
687	325.467
688	325.482
689	325.497
690	325.513
691	325.528
692	325.543
693	325.558
694	325.573
695	325.588
696	325.603
697	325.618
698	325.633
699	325.648
700	325.664
701	325.679
702	325.695
703	325.711
704	325.728
705	325.745
706	325.762
707	325.78
708	325.798
709	325.817
710	325.837
711	325.858
712	325.879
713	325.902
714	325.926
715	325.951
716	325.977
717	326.006
718	326.036
719	326.068
720	326.102
721	326.139
722	326.178
723	326.221
724	326.267
725	326.317
726	326.371
727	326.43
728	326.495
729	326.564
730	326.641
731	326.724
732	326.815
733	326.915
734	327.025
735	327.146
736	327.278
737	327.424
738	327.584
739	327.759
740	327.924
741	328.073
742	328.207
743	328.326
744	328.434
745	328.529
746	328.614
747	328.689
748	328.755
749	328.812
750	328.86
751	328.901
752	328.934
753	328.96
754	328.979
755	328.991
756	328.996
757	328.994
758	328.985
759	328.968
760	328.944
761	328.911
762	328.87
763	328.82
764	328.76
765	328.69
766	328.609
767	328.515
768	328.41
769	328.317
770	328.238
771	328.17
772	328.115
773	328.069
774	328.034
775	328.009
776	327.992
777	327.985
778	327.986
779	327.996
780	328.014
781	328.041
782	328.076
783	328.12
784	328.173
785	328.236
786	328.309
787	328.392
788	328.486
789	328.592
790	328.712
791	328.845
792	328.994
793	329.159
794	329.343
795	329.546
796	329.772
797	330.021
798	330.297
799	330.602
800	330.94
801	331.313
802	331.725
803	332.182
804	332.686
805	333.243
806	333.859
807	334.541
808	335.294
809	336.125
810	336.971
811	337.738
812	338.43
813	339.056
814	339.62
815	340.128
816	340.587
817	341
818	341.372
819	341.707
820	342.007
821	342.277
822	342.518
823	342.734
824	342.926
825	343.096
826	343.247
827	343.38
828	343.496
829	343.596
830	343.681
831	343.753
832	343.812
833	343.859
834	343.895
835	343.919
836	343.932
837	343.934
838	343.926
839	343.908
840	343.878
841	343.838
842	343.787
843	343.724
844	343.65
845	343.562
846	343.462
847	343.347
848	343.217
849	343.071
850	342.907
851	342.724
852	342.521
853	342.294
854	342.043
855	341.765
856	341.457
857	341.117
858	340.74
859	340.324
860	339.864
861	339.357
862	338.796
863	338.176
864	337.492
865	336.737
866	335.903
867	334.986
868	334.119
869	333.331
870	332.616
871	331.968
872	331.379
873	330.844
874	330.358
875	329.916
876	329.514
877	329.148
878	328.815
879	328.511
880	328.234
881	327.98
882	327.749
883	327.537
884	327.343
885	327.164
886	327.001
887	326.851
888	326.713
889	326.585
890	326.468
891	326.359
892	326.258
893	326.165
894	326.079
895	325.998
896	325.923
897	325.854
898	325.788
899	325.727
900	325.67
901	325.616
902	325.566
903	325.519
904	325.474
905	325.431
906	325.391
907	325.353
908	325.317
909	325.283
910	325.25
911	325.219
912	325.189
913	325.161
914	325.133
915	325.107
916	325.082
917	325.058
918	325.035
919	325.012
920	324.991
921	324.97
922	324.949
923	324.93
924	324.911
925	324.892
926	324.874
927	324.857
928	324.84
929	324.824
930	324.807
931	324.792
932	324.776
933	324.762
934	324.747
935	324.733
936	324.719
937	324.705
938	324.691
939	324.678
940	324.665
941	324.653
942	324.64
943	324.628
944	324.616
945	324.604
946	324.593
947	324.581
948	324.57
949	324.559
950	324.548
951	324.537
952	324.526
953	324.516
954	324.505
955	324.495
956	324.485
957	324.475
958	324.465
959	324.455
960	324.446
961	324.436
962	324.427
963	324.417
964	324.408
965	324.399
966	324.39
967	324.381
968	324.372
969	324.363
970	324.354
971	324.345
972	324.337
973	324.328
974	324.32
975	324.311
976	324.303
977	324.294
978	324.286
979	324.278
980	324.269
981	324.261
982	324.253
983	324.245
984	324.237
985	324.229
986	324.221
987	324.213
988	324.205
989	324.197
990	324.189
991	324.182
992	324.174
993	324.166
994	324.159
995	324.151
996	324.144
997	324.136
998	324.129
999	324.122
1000	324.114
1001	324.107
1002	324.1
1003	324.093
1004	324.086
1005	324.079
1006	324.072
1007	324.066
1008	324.059
1009	324.053
1010	324.047
1011	324.041
1012	324.035
1013	324.03
1014	324.025
1015	324.02
1016	324.016
1017	324.011
1018	324.008
1019	324.004
1020	324.002
1021	323.999
1022	323.998
1023	323.997
1024	323.844
1025	323.845
1026	323.847
1027	323.849
1028	323.851
1029	323.854
1030	323.858
1031	323.862
1032	323.866
1033	323.87
1034	323.875
1035	323.88
1036	323.885
1037	323.891
1038	323.896
1039	323.902
1040	323.907
1041	323.913
1042	323.919
1043	323.925
1044	323.932
1045	323.938
1046	323.944
1047	323.95
1048	323.957
1049	323.963
1050	323.97
1051	323.976
1052	323.982
1053	323.989
1054	323.995
1055	324.002
1056	324.008
1057	324.015
1058	324.022
1059	324.028
1060	324.035
1061	324.041
1062	324.048
1063	324.054
1064	324.061
1065	324.067
1066	324.074
1067	324.08
1068	324.087
1069	324.093
1070	324.1
1071	324.106
1072	324.113
1073	324.119
1074	324.126
1075	324.133
1076	324.139
1077	324.146
1078	324.152
1079	324.159
1080	324.165
1081	324.172
1082	324.178
1083	324.185
1084	324.192
1085	324.198
1086	324.205
1087	324.211
1088	324.218
1089	324.225
1090	324.232
1091	324.238
1092	324.245
1093	324.252
1094	324.258
1095	324.265
1096	324.272
1097	324.279
1098	324.286
1099	324.293
1100	324.299
1101	324.306
1102	324.313
1103	324.32
1104	324.327
1105	324.334
1106	324.341
1107	324.349
1108	324.356
1109	324.363
1110	324.37
1111	324.378
1112	324.385
1113	324.392
1114	324.4
1115	324.407
1116	324.415
1117	324.422
1118	324.43
1119	324.438
1120	324.445
1121	324.453
1122	324.461
1123	324.469
1124	324.477
1125	324.485
1126	324.493
1127	324.502
1128	324.51
1129	324.518
1130	324.527
1131	324.535
1132	324.544
1133	324.553
1134	324.562
1135	324.571
1136	324.58
1137	324.589
1138	324.598
1139	324.608
1140	324.617
1141	324.627
1142	324.637
1143	324.647
1144	324.657
1145	324.667
1146	324.678
1147	324.688
1148	324.699
1149	324.71
1150	324.721
1151	324.733
1152	324.744
1153	324.756
1154	324.768
1155	324.78
1156	324.793
1157	324.805
1158	324.818
1159	324.831
1160	324.845
1161	324.859
1162	324.873
1163	324.887
1164	324.901
1165	324.916
1166	324.931
1167	324.946
1168	324.962
1169	324.978
1170	324.994
1171	325.01
1172	325.026
1173	325.043
1174	325.059
1175	325.076
1176	325.093
1177	325.11
1178	325.126
1179	325.143
1180	325.16
1181	325.176
1182	325.193
1183	325.21
1184	325.227
1185	325.244
1186	325.261
1187	325.278
1188	325.295
1189	325.312
1190	325.329
1191	325.346
1192	325.362
1193	325.379
1194	325.395
1195	325.411
1196	325.427
1197	325.443
1198	325.459
1199	325.475
1200	325.49
1201	325.506
1202	325.521
1203	325.536
1204	325.551
1205	325.566
1206	325.581
1207	325.596
1208	325.611
1209	325.626
1210	325.642
1211	325.657
1212	325.672
1213	325.688
1214	325.704
1215	325.72
1216	325.737
1217	325.753
1218	325.771
1219	325.789
1220	325.807
1221	325.826
1222	325.846
1223	325.866
1224	325.888
1225	325.911
1226	325.934
1227	325.959
1228	325.986
1229	326.014
1230	326.044
1231	326.076
1232	326.111
1233	326.147
1234	326.187
1235	326.229
1236	326.276
1237	326.325
1238	326.379
1239	326.438
1240	326.502
1241	326.572
1242	326.648
1243	326.731
1244	326.823
1245	326.923
1246	327.032
1247	327.152
1248	327.285
1249	327.43
1250	327.59
1251	327.765
1252	327.93
1253	328.078
1254	328.212
1255	328.332
1256	328.439
1257	328.534
1258	328.619
1259	328.694
1260	328.759
1261	328.816
1262	328.865
1263	328.905
1264	328.939
1265	328.965
1266	328.984
1267	328.996
1268	329.001
1269	328.998
1270	328.989
1271	328.972
1272	328.948
1273	328.915
1274	328.875
1275	328.825
1276	328.765
1277	328.695
1278	328.614
1279	328.52
1280	328.414
1281	328.322
1282	328.242
1283	328.175
1284	328.119
1285	328.074
1286	328.039
1287	328.014
1288	327.997
1289	327.99
1290	327.991
1291	328.001
1292	328.019
1293	328.046
1294	328.081
1295	328.125
1296	328.178
1297	328.241
1298	328.313
1299	328.396
1300	328.49
1301	328.596
1302	328.716
1303	328.849
1304	328.997
1305	329.162
1306	329.345
1307	329.548
1308	329.773
1309	330.022
1310	330.298
1311	330.602
1312	330.939
1313	331.312
1314	331.724
1315	332.179
1316	332.683
1317	333.239
1318	333.855
1319	334.535
1320	335.287
1321	336.117
1322	336.963
1323	337.729
1324	338.42
1325	339.045
1326	339.608
1327	340.116
1328	340.574
1329	340.987
1330	341.358
1331	341.692
1332	341.992
1333	342.261
1334	342.501
1335	342.716
1336	342.908
1337	343.078
1338	343.229
1339	343.361
1340	343.477
1341	343.577
1342	343.662
1343	343.734
1344	343.793
1345	343.839
1346	343.875
1347	343.899
1348	343.912
1349	343.914
1350	343.906
1351	343.887
1352	343.858
1353	343.818
1354	343.766
1355	343.704
1356	343.629
1357	343.542
1358	343.442
1359	343.327
1360	343.197
1361	343.051
1362	342.888
1363	342.705
1364	342.502
1365	342.276
1366	342.025
1367	341.748
1368	341.44
1369	341.1
1370	340.724
1371	340.308
1372	339.849
1373	339.342
1374	338.782
1375	338.164
1376	337.48
1377	336.726
1378	335.893
1379	334.977
1380	334.11
1381	333.323
1382	332.609
1383	331.961
1384	331.373
1385	330.839
1386	330.353
1387	329.912
1388	329.511
1389	329.145
1390	328.812
1391	328.509
1392	328.232
1393	327.979
1394	327.747
1395	327.536
1396	327.342
1397	327.164
1398	327.001
1399	326.851
1400	326.713
1401	326.586
1402	326.468
1403	326.36
1404	326.259
1405	326.166
1406	326.08
1407	325.999
1408	325.924
1409	325.855
1410	325.79
1411	325.729
1412	325.671
1413	325.618
1414	325.567
1415	325.52
1416	325.475
1417	325.433
1418	325.393
1419	325.355
1420	325.318
1421	325.284
1422	325.251
1423	325.22
1424	325.191
1425	325.162
1426	325.135
1427	325.109
1428	325.083
1429	325.059
1430	325.036
1431	325.013
1432	324.992
1433	324.971
1434	324.951
1435	324.931
1436	324.912
1437	324.893
1438	324.876
1439	324.858
1440	324.841
1441	324.825
1442	324.809
1443	324.793
1444	324.777
1445	324.762
1446	324.748
1447	324.734
1448	324.72
1449	324.706
1450	324.692
1451	324.679
1452	324.666
1453	324.654
1454	324.641
1455	324.629
1456	324.617
1457	324.605
1458	324.593
1459	324.582
1460	324.571
1461	324.559
1462	324.548
1463	324.538
1464	324.527
1465	324.517
1466	324.506
1467	324.496
1468	324.486
1469	324.476
1470	324.466
1471	324.456
1472	324.446
1473	324.437
1474	324.427
1475	324.418
1476	324.409
1477	324.399
1478	324.39
1479	324.381
1480	324.372
1481	324.363
1482	324.355
1483	324.346
1484	324.337
1485	324.328
1486	324.32
1487	324.311
1488	324.303
1489	324.295
1490	324.286
1491	324.278
1492	324.27
1493	324.261
1494	324.253
1495	324.245
1496	324.237
1497	324.229
1498	324.221
1499	324.213
1500	324.205
1501	324.198
1502	324.19
1503	324.182
1504	324.174
1505	324.167
1506	324.159
1507	324.151
1508	324.144
1509	324.136
1510	324.129
1511	324.122
1512	324.114
1513	324.107
1514	324.1
1515	324.093
1516	324.086
1517	324.079
1518	324.073
1519	324.066
1520	324.059
1521	324.053
1522	324.047
1523	324.041
1524	324.035
1525	324.03
1526	324.025
1527	324.02
1528	324.016
1529	324.011
1530	324.008
1531	324.004
1532	324.002
1533	323.999
1534	323.998
1535	323.997
1536	323.844
1537	323.845
1538	323.846
1539	323.848
1540	323.851
1541	323.854
1542	323.857
1543	323.861
1544	323.865
1545	323.87
1546	323.875
1547	323.88
1548	323.885
1549	323.89
1550	323.896
1551	323.901
1552	323.907
1553	323.913
1554	323.919
1555	323.925
1556	323.931
1557	323.938
1558	323.944
1559	323.95
1560	323.957
1561	323.963
1562	323.969
1563	323.976
1564	323.982
1565	323.989
1566	323.995
1567	324.002
1568	324.008
1569	324.015
1570	324.021
1571	324.028
1572	324.035
1573	324.041
1574	324.048
1575	324.054
1576	324.061
1577	324.067
1578	324.074
1579	324.08
1580	324.087
1581	324.093
1582	324.1
1583	324.107
1584	324.113
1585	324.12
1586	324.126
1587	324.133
1588	324.139
1589	324.146
1590	324.152
1591	324.159
1592	324.166
1593	324.172
1594	324.179
1595	324.185
1596	324.192
1597	324.199
1598	324.205
1599	324.212
1600	324.219
1601	324.225
1602	324.232
1603	324.239
1604	324.245
1605	324.252
1606	324.259
1607	324.266
1608	324.272
1609	324.279
1610	324.286
1611	324.293
1612	324.3
1613	324.307
1614	324.314
1615	324.321
1616	324.328
1617	324.335
1618	324.342
1619	324.349
1620	324.356
1621	324.364
1622	324.371
1623	324.378
1624	324.386
1625	324.393
1626	324.4
1627	324.408
1628	324.416
1629	324.423
1630	324.431
1631	324.439
1632	324.446
1633	324.454
1634	324.462
1635	324.47
1636	324.478
1637	324.486
1638	324.494
1639	324.503
1640	324.511
1641	324.519
1642	324.528
1643	324.537
1644	324.545
1645	324.554
1646	324.563
1647	324.572
1648	324.581
1649	324.59
1650	324.6
1651	324.609
1652	324.619
1653	324.628
1654	324.638
1655	324.648
1656	324.658
1657	324.669
1658	324.679
1659	324.69
1660	324.701
1661	324.712
1662	324.723
1663	324.734
1664	324.746
1665	324.758
1666	324.77
1667	324.782
1668	324.795
1669	324.808
1670	324.821
1671	324.834
1672	324.848
1673	324.861
1674	324.875
1675	324.89
1676	324.904
1677	324.919
1678	324.935
1679	324.95
1680	324.966
1681	324.982
1682	324.998
1683	325.014
1684	325.031
1685	325.048
1686	325.065
1687	325.082
1688	325.099
1689	325.116
1690	325.133
1691	325.15
1692	325.167
1693	325.184
1694	325.201
1695	325.218
1696	325.235
1697	325.253
1698	325.27
1699	325.287
1700	325.305
1701	325.322
1702	325.339
1703	325.356
1704	325.373
1705	325.39
1706	325.406
1707	325.423
1708	325.439
1709	325.455
1710	325.471
1711	325.487
1712	325.502
1713	325.518
1714	325.533
1715	325.548
1716	325.564
1717	325.579
1718	325.594
1719	325.609
1720	325.624
1721	325.639
1722	325.654
1723	325.67
1724	325.685
1725	325.701
1726	325.717
1727	325.733
1728	325.75
1729	325.766
1730	325.784
1731	325.802
1732	325.82
1733	325.839
1734	325.859
1735	325.879
1736	325.901
1737	325.924
1738	325.947
1739	325.972
1740	325.999
1741	326.027
1742	326.057
1743	326.089
1744	326.123
1745	326.16
1746	326.199
1747	326.242
1748	326.288
1749	326.337
1750	326.391
1751	326.45
1752	326.514
1753	326.583
1754	326.659
1755	326.742
1756	326.833
1757	326.933
1758	327.042
1759	327.162
1760	327.294
1761	327.439
1762	327.599
1763	327.774
1764	327.938
1765	328.087
1766	328.22
1767	328.339
1768	328.446
1769	328.542
1770	328.626
1771	328.701
1772	328.766
1773	328.823
1774	328.871
1775	328.912
1776	328.945
1777	328.971
1778	328.99
1779	329.002
1780	329.007
1781	329.004
1782	328.995
1783	328.979
1784	328.954
1785	328.922
1786	328.881
1787	328.831
1788	328.771
1789	328.701
1790	328.62
1791	328.527
1792	328.421
1793	328.328
1794	328.249
1795	328.182
1796	328.126
1797	328.081
1798	328.046
1799	328.021
1800	328.005
1801	327.997
1802	327.999
1803	328.008
1804	328.026
1805	328.053
1806	328.088
1807	328.132
1808	328.185
1809	328.247
1810	328.32
1811	328.402
1812	328.496
1813	328.602
1814	328.721
1815	328.854
1816	329.002
1817	329.166
1818	329.349
1819	329.551
1820	329.776
1821	330.024
1822	330.299
1823	330.602
1824	330.938
1825	331.31
1826	331.721
1827	332.175
1828	332.677
1829	333.233
1830	333.847
1831	334.526
1832	335.277
1833	336.106
1834	336.95
1835	337.715
1836	338.405
1837	339.028
1838	339.59
1839	340.097
1840	340.554
1841	340.965
1842	341.336
1843	341.668
1844	341.967
1845	342.236
1846	342.476
1847	342.69
1848	342.881
1849	343.051
1850	343.201
1851	343.332
1852	343.448
1853	343.547
1854	343.632
1855	343.704
1856	343.762
1857	343.809
1858	343.844
1859	343.867
1860	343.88
1861	343.883
1862	343.874
1863	343.856
1864	343.826
1865	343.786
1866	343.735
1867	343.673
1868	343.598
1869	343.511
1870	343.411
1871	343.297
1872	343.167
1873	343.021
1874	342.858
1875	342.676
1876	342.473
1877	342.248
1878	341.998
1879	341.72
1880	341.414
1881	341.074
1882	340.699
1883	340.285
1884	339.826
1885	339.32
1886	338.761
1887	338.144
1888	337.462
1889	336.708
1890	335.876
1891	334.961
1892	334.096
1893	333.31
1894	332.597
1895	331.95
1896	331.363
1897	330.83
1898	330.346
1899	329.905
1900	329.505
1901	329.14
1902	328.808
1903	328.505
1904	328.229
1905	327.976
1906	327.746
1907	327.534
1908	327.341
1909	327.164
1910	327.001
1911	326.851
1912	326.713
1913	326.586
1914	326.469
1915	326.36
1916	326.26
1917	326.167
1918	326.081
1919	326.001
1920	325.926
1921	325.856
1922	325.791
1923	325.73
1924	325.673
1925	325.62
1926	325.569
1927	325.522
1928	325.477
1929	325.434
1930	325.394
1931	325.356
1932	325.32
1933	325.286
1934	325.253
1935	325.222
1936	325.192
1937	325.164
1938	325.137
1939	325.11
1940	325.085
1941	325.061
1942	325.038
1943	325.015
1944	324.993
1945	324.972
1946	324.952
1947	324.933
1948	324.913
1949	324.895
1950	324.877
1951	324.86
1952	324.843
1953	324.826
1954	324.81
1955	324.794
1956	324.779
1957	324.764
1958	324.749
1959	324.735
1960	324.721
1961	324.707
1962	324.694
1963	324.68
1964	324.667
1965	324.655
1966	324.642
1967	324.63
1968	324.618
1969	324.606
1970	324.594
1971	324.583
1972	324.572
1973	324.56
1974	324.549
1975	324.539
1976	324.528
1977	324.517
1978	324.507
1979	324.497
1980	324.487
1981	324.477
1982	324.467
1983	324.457
1984	324.447
1985	324.438
1986	324.428
1987	324.419
1988	324.409
1989	324.4
1990	324.391
1991	324.382
1992	324.373
1993	324.364
1994	324.355
1995	324.346
1996	324.338
1997	324.329
1998	324.32
1999	324.312
2000	324.303
2001	324.295
2002	324.287
2003	324.278
2004	324.27
2005	324.262
2006	324.254
2007	324.246
2008	324.238
2009	324.229
2010	324.222
2011	324.214
2012	324.206
2013	324.198
2014	324.19
2015	324.182
2016	324.174
2017	324.167
2018	324.159
2019	324.152
2020	324.144
2021	324.137
2022	324.129
2023	324.122
2024	324.115
2025	324.107
2026	324.1
2027	324.093
2028	324.086
2029	324.079
2030	324.073
2031	324.066
2032	324.06
2033	324.053
2034	324.047
2035	324.041
2036	324.035
2037	324.03
2038	324.025
2039	324.02
2040	324.015
2041	324.011
2042	324.008
2043	324.004
2044	324.002
2045	323.999
2046	323.998
2047	323.997
2048	323.844
2049	323.844
2050	323.846
2051	323.848
2052	323.85
2053	323.853
2054	323.857
2055	323.861
2056	323.865
2057	323.869
2058	323.874
2059	323.879
2060	323.884
2061	323.89
2062	323.895
2063	323.901
2064	323.907
2065	323.913
2066	323.919
2067	323.925
2068	323.931
2069	323.937
2070	323.944
2071	323.95
2072	323.956
2073	323.963
2074	323.969
2075	323.976
2076	323.982
2077	323.989
2078	323.995
2079	324.002
2080	324.008
2081	324.015
2082	324.021
2083	324.028
2084	324.034
2085	324.041
2086	324.048
2087	324.054
2088	324.061
2089	324.067
2090	324.074
2091	324.08
2092	324.087
2093	324.094
2094	324.1
2095	324.107
2096	324.113
2097	324.12
2098	324.126
2099	324.133
2100	324.139
2101	324.146
2102	324.153
2103	324.159
2104	324.166
2105	324.172
2106	324.179
2107	324.186
2108	324.192
2109	324.199
2110	324.206
2111	324.212
2112	324.219
2113	324.226
2114	324.232
2115	324.239
2116	324.246
2117	324.253
2118	324.259
2119	324.266
2120	324.273
2121	324.28
2122	324.287
2123	324.294
2124	324.301
2125	324.308
2126	324.315
2127	324.322
2128	324.329
2129	324.336
2130	324.343
2131	324.35
2132	324.357
2133	324.365
2134	324.372
2135	324.379
2136	324.387
2137	324.394
2138	324.401
2139	324.409
2140	324.417
2141	324.424
2142	324.432
